path,text,gender,age,tid
audio/69de0659c540472e9a32f6bf08d85a48.wav,ата бізді жазда ауылда күтеді,F,9,744399526
audio/e2b9d85eb14d408bad0022462d97606a.wav,қызылкүрең,F,2,1104143660
audio/fabaf3798af34d8b87d8907419ca70f1.wav,үй,M,3,187960820
audio/eb08e0b200a34e0ca2c8aa172a3cb6f5.wav,қаражидек,F,4,903866601
audio/a0b702f496f54a3cb5a2dc584e3031aa.wav,бес,F,6,437022506
audio/ba1aaa4d275d43768b5000c1a71ebc67.wav,құмырсқа,M,3,187960820
audio/9d987becdbb9418ab21fc1a3e43d793e.wav,бес,F,6,880955341
audio/f8a31a396d7540af8593cfea463c56e7.wav,орман,M,4,1370845092
audio/432de6e8cb424ddabdf6d26f47b097b2.wav,бес,F,4,493587583
audio/0c8b6efeb997414a8baa8dae32c54669.wav,жабайы жануарлар зоосаябақты ұнатпайды,M,8,744399526
audio/f3e57ed03cec4f39a0c233a746d22851.wav,мектеп пен үйдің арасы ұзақ екен,F,7,744399526
